Image Name,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral
2236.jpg,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.8,0.1,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0
2237.jpg,0.0,0.0,0.364,0.0,0.0,0.0,0.091,0.091,0.091,0.182,0.0,0.091,0.182,0.091,0.364,0.091,0.0,0.455,0.091,0.0
2238.jpg,0.079,0.013,0.118,0.0,0.013,0.026,0.053,0.145,0.237,0.197,0.618,0.092,0.053,0.092,0.184,0.039,0.118,0.066,0.197,0.0
2239.jpg,0.0,0.2,0.2,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.1,0.0,0.2,0.1,0.0
2240.jpg,0.055,0.055,0.397,0.041,0.08199999999999999,0.08199999999999999,0.08199999999999999,0.041,0.027000000000000003,0.041,0.0,0.055,0.041,0.0,0.027000000000000003,0.014,0.027000000000000003,0.411,0.151,0.014
2241.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
2242.jpg,0.0,0.182,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.545,0.0,0.0
2243.jpg,0.0,0.1,0.2,0.1,0.2,0.3,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.4,0.1,0.0
2244.jpg,0.0,0.0,0.273,0.091,0.091,0.0,0.0,0.091,0.455,0.091,0.0,0.0,0.091,0.0,0.091,0.0,0.091,0.091,0.091,0.091
2245.jpg,0.0,0.091,0.364,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.182,0.091
2246.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.5,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
2247.jpg,0.0,0.091,0.091,0.0,0.0,0.182,0.455,0.0,0.0,0.091,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.0,0.091
2248.jpg,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.0
2249.jpg,0.0,0.091,0.0,0.091,0.0,0.091,0.455,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.545,0.182,0.0,0.091,0.0,0.0
2250.jpg,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0
2251.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.0
2252.jpg,0.0,0.0,0.333,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.083
2253.jpg,0.071,0.071,0.214,0.214,0.14300000000000002,0.071,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.214,0.071,0.071,0.14300000000000002,0.071,0.071,0.14300000000000002,0.7859999999999999,0.0
2254.jpg,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2255.jpg,0.059,0.059,0.118,0.059,0.118,0.118,0.118,0.118,0.471,0.529,0.353,0.118,0.059,0.059,0.118,0.059,0.118,0.059,0.059,0.0
2256.jpg,0.0,0.0,0.364,0.0,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.364,0.0,0.0,0.091,0.091,0.091
2257.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
2258.jpg,0.091,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.636,0.273,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0
2259.jpg,0.0,0.1,0.2,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
2260.jpg,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.0
2261.jpg,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.1,0.3,0.0
2262.jpg,0.013,0.013,0.28,0.067,0.067,0.08,0.04,0.027000000000000003,0.053,0.093,0.12,0.013,0.053,0.013,0.04,0.053,0.04,0.467,0.093,0.027000000000000003
2263.jpg,0.077,0.0,0.308,0.0,0.0,0.308,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.077,0.0,0.0,0.077,0.5379999999999999,0.0,0.0
2264.jpg,0.0,0.0,0.273,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.636,0.091,0.0
2265.jpg,0.0,0.0,0.063,0.0,0.0,0.063,0.0,0.25,0.063,0.188,0.188,0.063,0.0,0.0,0.063,0.0,0.0,0.0,0.625,0.0
2266.jpg,0.0,0.0,0.16699999999999998,0.0,0.083,0.083,0.16699999999999998,0.083,0.0,0.0,0.083,0.083,0.083,0.16699999999999998,0.25,0.083,0.16699999999999998,0.333,0.083,0.0
2267.jpg,0.1,0.1,0.2,0.0,0.2,0.0,0.3,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
2268.jpg,0.0,0.14300000000000002,0.0,0.0,0.0,0.071,0.5,0.071,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.071,0.0,0.071,0.28600000000000003,0.071,0.0
2269.jpg,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0
2270.jpg,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.455,0.091,0.0
2271.jpg,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
2272.jpg,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,0.2,0.0,0.0,0.1,0.0
2273.jpg,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0
2274.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
2275.jpg,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2276.jpg,0.0,0.083,0.083,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.583,0.16699999999999998,0.083
2277.jpg,0.1,0.1,0.0,0.2,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.1
2278.jpg,0.0,0.0,0.091,0.091,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.091
2279.jpg,0.083,0.0,0.417,0.083,0.083,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.667,0.16699999999999998,0.0
2280.jpg,0.091,0.0,0.182,0.091,0.0,0.182,0.0,0.0,0.182,0.182,0.0,0.091,0.182,0.0,0.182,0.182,0.0,0.182,0.091,0.0
2281.jpg,0.0,0.0,0.1,0.0,0.1,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0
2282.jpg,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.455,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.0
2283.jpg,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.4,0.1,0.0
2284.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.1,0.2,0.0
2285.jpg,0.0,0.0,0.091,0.0,0.0,0.182,0.364,0.0,0.0,0.182,0.091,0.091,0.091,0.091,0.091,0.0,0.091,0.364,0.0,0.0
2286.jpg,0.091,0.091,0.273,0.0,0.0,0.091,0.091,0.0,0.182,0.182,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.364,0.0,0.0
2287.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
2288.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.14300000000000002,0.5710000000000001,0.14300000000000002,0.0,0.0,0.071,0.0,0.0,0.071,0.28600000000000003,0.0
2289.jpg,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2290.jpg,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.9,0.2,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.6,0.0
2291.jpg,0.0,0.0,0.16699999999999998,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.333,0.16699999999999998,0.083,0.083,0.083,0.0,0.667,0.25,0.0
2292.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.1,0.0
2293.jpg,0.0,0.1,0.3,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2294.jpg,0.026,0.065,0.273,0.039,0.052000000000000005,0.13,0.299,0.0,0.026,0.039,0.013,0.013,0.14300000000000002,0.026,0.299,0.026,0.026,0.28600000000000003,0.065,0.013
2295.jpg,0.0,0.0,0.2,0.067,0.067,0.067,0.133,0.067,0.0,0.0,0.067,0.0,0.067,0.067,0.067,0.0,0.0,0.6,0.067,0.0
2296.jpg,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0
2297.jpg,0.091,0.0,0.0,0.0,0.091,0.0,0.091,0.182,0.818,0.0,0.091,0.273,0.091,0.091,0.0,0.091,0.091,0.091,0.273,0.0
2298.jpg,0.091,0.0,0.182,0.0,0.091,0.091,0.0,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.455,0.091,0.0
2299.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2300.jpg,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.4,0.1,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.4,0.1,0.0
2301.jpg,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0
2302.jpg,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.2
2303.jpg,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.0
2304.jpg,0.0,0.0,0.417,0.0,0.0,0.083,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.417,0.083,0.083
2305.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.364,0.0,0.0,0.364,0.0,0.091,0.091,0.091,0.091,0.0,0.364,0.0
2306.jpg,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.2
2307.jpg,0.083,0.0,0.16699999999999998,0.0,0.0,0.0,0.083,0.0,0.25,0.16699999999999998,0.0,0.0,0.083,0.0,0.16699999999999998,0.0,0.0,0.0,0.333,0.0
2308.jpg,0.077,0.077,0.462,0.077,0.0,0.077,0.0,0.077,0.231,0.0,0.0,0.154,0.077,0.0,0.077,0.0,0.077,0.385,0.077,0.0
2309.jpg,0.1,0.1,0.3,0.0,0.0,0.3,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.4,0.1,0.0
2310.jpg,0.0,0.083,0.417,0.083,0.16699999999999998,0.16699999999999998,0.25,0.0,0.083,0.0,0.083,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.25,0.0,0.083
2311.jpg,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.1,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2312.jpg,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2313.jpg,0.0,0.033,0.3,0.0,0.083,0.117,0.05,0.05,0.16699999999999998,0.067,0.017,0.133,0.0,0.0,0.033,0.0,0.0,0.55,0.067,0.0
2314.jpg,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0
2315.jpg,0.064,0.064,0.128,0.149,0.064,0.064,0.064,0.043,0.191,0.213,0.021,0.064,0.106,0.064,0.191,0.021,0.064,0.043,0.298,0.0
2316.jpg,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1
2317.jpg,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0
2318.jpg,0.0,0.0,0.071,0.0,0.0,0.071,0.071,0.071,0.35700000000000004,0.071,0.5710000000000001,0.0,0.0,0.071,0.0,0.0,0.0,0.071,0.35700000000000004,0.0
2319.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2320.jpg,0.069,0.011,0.138,0.034,0.034,0.011,0.057,0.092,0.575,0.241,0.23,0.161,0.011,0.0,0.057,0.0,0.046,0.057,0.471,0.0
2321.jpg,0.0,0.111,0.333,0.0,0.0,0.222,0.0,0.0,0.444,0.667,0.111,0.111,0.0,0.222,0.111,0.111,0.0,0.111,0.222,0.0
2322.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.1,0.2,0.0
2323.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.4,0.2,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.1,0.2,0.0
2324.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.1,0.2,0.0
2325.jpg,0.083,0.014,0.083,0.056,0.014,0.028,0.0,0.25,0.458,0.361,0.403,0.264,0.0,0.028,0.028,0.014,0.0,0.042,0.458,0.0
2326.jpg,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.273,0.091,0.091,0.455,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.091
2327.jpg,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1
2328.jpg,0.0,0.083,0.16699999999999998,0.0,0.083,0.083,0.083,0.0,0.25,0.083,0.0,0.083,0.083,0.0,0.0,0.0,0.083,0.417,0.083,0.0
2329.jpg,0.0,0.077,0.077,0.0,0.0,0.308,0.462,0.0,0.0,0.0,0.0,0.077,0.231,0.0,0.0,0.0,0.0,0.385,0.0,0.0
2330.jpg,0.0,0.0,0.545,0.0,0.091,0.091,0.0,0.0,0.182,0.091,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.455,0.182,0.0
2331.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.231,0.5379999999999999,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0
2332.jpg,0.091,0.0,0.182,0.0,0.0,0.0,0.091,0.182,0.545,0.273,0.091,0.364,0.182,0.0,0.091,0.091,0.0,0.091,0.182,0.0
2333.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
2334.jpg,0.037000000000000005,0.025,0.321,0.037000000000000005,0.049,0.062,0.235,0.025,0.16,0.111,0.049,0.099,0.07400000000000001,0.062,0.185,0.025,0.049,0.333,0.062,0.0
2335.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2336.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0
2337.jpg,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.083,0.0,0.083,0.5,0.083,0.0,0.333,0.16699999999999998,0.0
2338.jpg,0.076,0.03,0.121,0.045,0.061,0.061,0.045,0.121,0.439,0.242,0.833,0.152,0.045,0.045,0.045,0.03,0.061,0.061,0.212,0.0
2339.jpg,0.083,0.0,0.25,0.0,0.0,0.25,0.0,0.083,0.083,0.0,0.083,0.083,0.083,0.0,0.083,0.0,0.0,0.5,0.0,0.083
2340.jpg,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.9,0.3,0.0,0.0,0.0,0.0
2341.jpg,0.0,0.0,0.25,0.083,0.0,0.0,0.0,0.16699999999999998,0.25,0.16699999999999998,0.417,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.5,0.0
2342.jpg,0.077,0.0,0.077,0.0,0.154,0.154,0.0,0.0,0.154,0.154,0.077,0.154,0.0,0.0,0.077,0.0,0.0,0.308,0.077,0.0
2343.jpg,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.5,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
2344.jpg,0.0,0.077,0.154,0.077,0.0,0.154,0.385,0.0,0.077,0.0,0.077,0.077,0.154,0.0,0.0,0.0,0.0,0.231,0.077,0.0
2345.jpg,0.0,0.0,0.364,0.0,0.0,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.091
2346.jpg,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
2347.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.0,0.7,0.1,0.0,0.0,0.3,0.0
2348.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.1,0.0
2349.jpg,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0
2350.jpg,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3
2351.jpg,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.5,0.5,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2352.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.3,0.0,0.0
2353.jpg,0.25,0.0,0.083,0.0,0.0,0.0,0.083,0.083,0.25,0.417,0.333,0.083,0.083,0.083,0.25,0.083,0.083,0.0,0.25,0.0
2354.jpg,0.091,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.455,0.636,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0
2355.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.8,0.0
2356.jpg,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1
2357.jpg,0.0,0.0,0.455,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.545,0.182,0.0
2358.jpg,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.0,0.0,0.6,0.0
2359.jpg,0.0,0.0,0.182,0.0,0.091,0.182,0.273,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.273,0.0,0.0
2360.jpg,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
2361.jpg,0.0,0.182,0.091,0.0,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.091,0.182,0.091,0.091,0.273,0.0,0.273,0.0,0.0
2362.jpg,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2363.jpg,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.6,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0
2364.jpg,0.0,0.091,0.182,0.0,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.273,0.0,0.0,0.364,0.182,0.0
2365.jpg,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.5,0.4,0.1,0.3,0.1,0.1,0.1,0.0,0.0,0.1,0.3,0.0
2366.jpg,0.154,0.0,0.231,0.077,0.0,0.077,0.077,0.077,0.077,0.077,0.077,0.0,0.154,0.0,0.5379999999999999,0.0,0.308,0.0,0.0,0.0
2367.jpg,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2368.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
2369.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.5,0.1,0.1
2370.jpg,0.0,0.0,0.3,0.0,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.0,0.0
2371.jpg,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2372.jpg,0.0,0.0,0.4,0.1,0.1,0.0,0.1,0.0,0.6,0.2,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0
2373.jpg,0.0,0.182,0.0,0.0,0.091,0.091,0.364,0.091,0.545,0.0,0.182,0.091,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0
2374.jpg,0.0,0.231,0.154,0.154,0.077,0.154,0.077,0.0,0.077,0.462,0.077,0.0,0.0,0.077,0.077,0.0,0.154,0.077,0.077,0.0
2375.jpg,0.0,0.0,0.462,0.0,0.0,0.231,0.0,0.077,0.0,0.0,0.0,0.077,0.077,0.077,0.0,0.0,0.077,0.462,0.0,0.077
2376.jpg,0.0,0.0,0.444,0.0,0.0,0.222,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.0,0.0
2377.jpg,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.2,0.0
2378.jpg,0.071,0.024,0.083,0.036000000000000004,0.036000000000000004,0.048,0.095,0.048,0.083,0.214,0.06,0.06,0.179,0.119,0.5479999999999999,0.048,0.107,0.06,0.25,0.0
2379.jpg,0.0,0.0,0.231,0.0,0.0,0.154,0.0,0.077,0.154,0.0,0.231,0.0,0.154,0.0,0.077,0.0,0.077,0.231,0.0,0.0
2380.jpg,0.16699999999999998,0.0,0.16699999999999998,0.0,0.083,0.0,0.16699999999999998,0.16699999999999998,0.0,0.333,0.083,0.083,0.16699999999999998,0.0,0.0,0.0,0.083,0.16699999999999998,0.5,0.0
2381.jpg,0.0,0.0,0.273,0.091,0.0,0.0,0.0,0.091,0.636,0.364,0.091,0.182,0.091,0.0,0.0,0.0,0.0,0.273,0.091,0.0
2382.jpg,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.9,0.0
2383.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
2384.jpg,0.091,0.0,0.273,0.091,0.091,0.0,0.182,0.091,0.636,0.364,0.0,0.273,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.0
2385.jpg,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0
2386.jpg,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.0,0.2,0.2,0.0
2387.jpg,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.091,0.636,0.182,0.182,0.273,0.0,0.091,0.091,0.0,0.091,0.0,0.091,0.0
2388.jpg,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.7,0.2,0.4,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0
2389.jpg,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.6,0.5,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0
2390.jpg,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2391.jpg,0.0,0.2,0.1,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.2,0.0,0.0
