ID,Title,Image URL,Style,Category,Artist,Year,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral,Image Name
57727015edc2cb3880bceb08,St. Rufina of Seville,https://use2-uploads5.wikiart.org/images/francisco-zurbaran/st-rufina-of-seville-1640.jpg,Post Renaissance Art,Baroque,Francisco de Zurbaran,1635-1640,0.043,0.0,0.085,0.0,0.0,0.085,0.0,0.106,0.234,0.277,0.106,0.085,0.0,0.021,0.362,0.0,0.043,0.043,0.128,0.0,1845.jpg
577282e6edc2cb3880f940fe,Faades rue de lâHtel de Ville,https://use2-uploads5.wikiart.org/images/brassai/fa-ades-rue-de-l-h-tel-de-ville-1932.jpg,Modern Art,Surrealism,Brassai,1932,0.0,0.0,0.1,0.0,0.1,0.0,0.4,0.0,0.2,0.3,0.0,0.0,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,1846.jpg
5772774dedc2cb3880d4552f,View of monument to Peter I on the Senate Square in St. Petersburg,https://use2-uploads1.wikiart.org/images/vasily-surikov/view-of-monument-to-peter-i-on-the-senate-square-in-st-petersburg-1870.jpg,Post Renaissance Art,Realism,Vasily Surikov,1870,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.1,0.4,0.0,1847.jpg
57727c71edc2cb3880e49d8e,Soap Bubbles,https://use2-uploads7.wikiart.org/images/jean-baptiste-simeon-chardin/soap-bubbles-1735.jpg,Post Renaissance Art,Rococo,Jean-Baptiste-Simeon Chardin,1733-1735,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.636,0.636,0.091,0.273,0.0,0.0,0.091,0.0,0.0,0.182,0.182,0.0,1848.jpg
57727162edc2cb3880c17d8a,Still Life - Vase with Fifteen Sunflowers,https://use2-uploads6.wikiart.org/images/vincent-van-gogh/still-life-vase-with-fifteen-sunflowers-1888-1.jpg,Modern Art,Post-Impressionism,Vincent van Gogh,1888,0.105,0.0,0.0,0.0,0.053,0.0,0.053,0.053,0.526,0.158,0.105,0.211,0.0,0.105,0.053,0.0,0.0,0.053,0.053,0.0,1849.jpg
58c6237dedc2c9c7dc0de198,A Breezy Day,https://use2-uploads0.wikiart.org/00123/images/charles-courtney-curran/a-breezy-day-1887.jpg,Modern Art,Impressionism,Charles Courtney Curran,1887,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.545,0.455,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,1850.jpg
57727fadedc2cb3880eebc1e,Forbidden Land,https://use2-uploads5.wikiart.org/images/wolfgang-paalen/forbidden-land-1937.jpg,Modern Art,Surrealism,Wolfgang Paalen,1937,0.0,0.045,0.269,0.015,0.03,0.119,0.299,0.015,0.06,0.045,0.0,0.075,0.119,0.03,0.209,0.045,0.03,0.299,0.134,0.0,1851.jpg
57726fabedc2cb3880bb395d,The Ð¡ity,https://use2-uploads6.wikiart.org/images/fernand-leger/the-city-1919.jpg,Modern Art,Cubism,Fernand Leger,1919,0.091,0.0,0.273,0.091,0.0,0.182,0.091,0.0,0.091,0.091,0.0,0.091,0.091,0.091,0.0,0.0,0.0,0.364,0.091,0.0,1852.jpg
577287adedc2cb388007f917,Seated Figure,https://use2-uploads7.wikiart.org/images/conrad-marca-relli/seated-figure-1954.jpg,Modern Art,Abstract Expressionism,Conrad Marca-Relli,1953-1954,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.364,0.0,0.0,1853.jpg
57728668edc2cb38800428d4,Dolor de medioda,https://use2-uploads1.wikiart.org/images/angel-planells/dolor-de-mediod-a-1932(1).jpg,Modern Art,Surrealism,Angel Planells,1932,0.083,0.0,0.333,0.0,0.0,0.083,0.083,0.0,0.083,0.083,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.667,0.083,0.0,1854.jpg
5772721cedc2cb3880c41171,The treachery of images (This is not a pipe),https://use2-uploads7.wikiart.org/images/rene-magritte/the-treachery-of-images-this-is-not-a-pipe-1948(2).jpg,Modern Art,Surrealism,Rene Magritte,1928-1929,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1855.jpg
577272d5edc2cb3880c69912,Woman in a Green Hat (Madame Cezanne),https://use2-uploads8.wikiart.org/images/paul-cezanne/madame-cezanne-with-green-hat-1892.jpg,Modern Art,Post-Impressionism,Paul Cezanne,1894-1895,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.4,0.0,0.1,0.1,0.4,0.0,1856.jpg
59ae5738edc2c9cdd872b945,Der Kanonikus Stephan Gardiner,https://use2-uploads6.wikiart.org/00148/images/quentin-matsys/der-kanonikus-stephan-gardiner.jpg,Renaissance Art,Northern Renaissance,Quentin Matsys,1510,0.083,0.0,0.083,0.16699999999999998,0.0,0.083,0.0,0.0,0.083,0.25,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1857.jpg
594cd7dfedc2c97b8c2deea2,"St. Etienne-du-mont, Paris, from Eaux-fortes Sur Paris (etchings of Paris)",https://use2-uploads7.wikiart.org/00137/images/charles-meryon/charles-meryon-st-etienne-du-mont-paris-from-eaux-fortes-sur-paris-etchings-of-paris-google-art.jpg,Post Renaissance Art,Realism,Charles Meryon,1852,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1858.jpg
57727f43edc2cb3880ed7e7e,Study for Totem Landscape of My Childhood,https://use2-uploads5.wikiart.org/images/wolfgang-paalen/study-for-totem-landscape-of-my-childhood-1937.jpg,Modern Art,Surrealism,Wolfgang Paalen,1937,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.4,0.1,0.0,1859.jpg
5772846eedc2cb3880fdd965,Abstract Composition,https://use2-uploads1.wikiart.org/images/louis-schanker/abstract-composition-1944.jpg,Modern Art,Abstract Expressionism,Louis Schanker,1944,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.1,1860.jpg
5772845aedc2cb3880fdb7bd,Untitled,https://use2-uploads8.wikiart.org/images/afro/untitled-1962-1.jpg,Modern Art,Art Informel,Afro,1962,0.0,0.0,0.364,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.545,0.0,0.0,1861.jpg
5772798fedc2cb3880dbc6a0,Annunciation,https://use2-uploads0.wikiart.org/images/martin-schongauer/annunciation.jpg,Renaissance Art,Northern Renaissance,Martin Schongauer,XV cent.,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.545,0.182,0.182,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.727,0.0,1862.jpg
5772843eedc2cb3880fd393b,The Elevens Are Up,https://use2-uploads4.wikiart.org/images/tony-smith/the-elevens-are-up-1963.jpg,Contemporary Art,Minimalism,Tony Smith,1963,0.091,0.0,0.364,0.0,0.0,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.273,0.0,1863.jpg
57727d1dedc2cb3880e69f6e,Christian Allegory,https://use2-uploads6.wikiart.org/images/jan-provoost/christian-allegory-1515.jpg,Renaissance Art,Northern Renaissance,Jan Provoost,1510-1515,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.9,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.0,1864.jpg
57727cb9edc2cb3880e56005,The fresh cavalier,https://use2-uploads2.wikiart.org/images/pavel-fedotov/the-fresh-cavalier.jpg,Post Renaissance Art,Realism,Pavel Fedotov,1846,0.017,0.085,0.136,0.28800000000000003,0.034,0.119,0.017,0.085,0.305,0.153,0.051,0.085,0.034,0.017,0.034,0.017,0.0,0.085,0.339,0.0,1865.jpg
577270e9edc2cb3880bfa495,Fishing,https://use2-uploads7.wikiart.org/images/jean-michel-basquiat/fishing.jpg,Modern Art,Neo-Expressionism,Jean-Michel Basquiat,1981,0.0,0.0,0.182,0.0,0.0,0.273,0.636,0.0,0.091,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.364,0.0,0.0,1866.jpg
57728ad8edc2cb3880125a8d,Negro Life in the South,https://use2-uploads5.wikiart.org/images/eastman-johnson/negro-life-in-the-south-1859.jpg,Post Renaissance Art,Realism,Eastman Johnson,1859,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.3,0.0,1867.jpg
57727f77edc2cb3880ee0b6b,The nominal three (to William of Ockham),https://use2-uploads6.wikiart.org/images/dan-flavin/the-nominal-three-to-william-of-ockham-1963.jpg,Contemporary Art,Minimalism,Dan Flavin,1963,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1868.jpg
57726ffdedc2cb3880bc662c,Adam and Eve,https://use2-uploads2.wikiart.org/images/lucas-cranach-the-elder/adam-and-eve-1528.jpg,Renaissance Art,Northern Renaissance,Lucas Cranach the Elder,1528,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1869.jpg
57727da7edc2cb3880e86a7a,Albano,https://use2-uploads1.wikiart.org/images/mikhail-lebedev/albano.jpg,Post Renaissance Art,Realism,Mikhail Lebedev,XIX cent.,0.071,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,0.071,0.643,0.14300000000000002,0.0,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,1870.jpg
594cd0feedc2c97b8c101208,"William Augustus, Duke of Cumberland",https://use2-uploads4.wikiart.org/00137/images/david-morier/william-augustus-duke-of-cumberland-1750.jpg,Post Renaissance Art,Rococo,David Morier,1750,0.091,0.0,0.091,0.273,0.091,0.0,0.0,0.182,0.0,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.091,0.636,0.0,1871.jpg
57728a62edc2cb388010f07a,Beef,https://use2-uploads8.wikiart.org/images/james-ward/beef-1815.jpg,Post Renaissance Art,Romanticism,James Ward ,1815,0.0,0.1,0.3,0.1,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.0,1872.jpg
5772820bedc2cb3880f6485c,Untitled,https://use2-uploads6.wikiart.org/images/albert-bitran/untitled-1970.jpg,Modern Art,Lyrical Abstraction,Albert Bitran,1970,0.0,0.0,0.5,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.2,0.0,1873.jpg
577281feedc2cb3880f634bc,Untitled,https://use2-uploads0.wikiart.org/images/john-chamberlain/untitled-1960.jpg,Modern Art,Abstract Expressionism,John Chamberlain,1960,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,1874.jpg
57727f74edc2cb3880ee0725,Femme au compotier,https://use2-uploads7.wikiart.org/images/henri-laurens/femme-au-compotier-1920.jpg,Modern Art,Cubism,Henri Laurens,1920,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.091,0.182,0.273,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.455,0.0,1875.jpg
57728649edc2cb388003a6b3,Mountain Gorge Bordered by a Road,https://use2-uploads7.wikiart.org/images/hercules-seghers/mountain-gorge-bordered-by-a-road-1630.jpg,Post Renaissance Art,Baroque,Hercules Seghers,1615-1630,0.0,0.0,0.444,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.111,0.0,0.0,0.444,0.222,0.0,1876.jpg
57726f34edc2cb3880b9e103,Madame Gonse,https://use2-uploads8.wikiart.org/images/jean-auguste-dominique-ingres/madame-gonse-1852.jpg,Post Renaissance Art,Neoclassicism,Jean Auguste Dominique Ingres,1852,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.182,0.636,0.182,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.545,0.0,1877.jpg
577278e7edc2cb3880d95da8,The Cradle,https://use2-uploads0.wikiart.org/images/berthe-morisot/the-cradle-1872.jpg,Modern Art,Impressionism,Berthe Morisot,1872,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.583,0.16699999999999998,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.0,1878.jpg
5772837fedc2cb3880fabe24,Die junge Pariserin (Die Kokotte),https://use2-uploads2.wikiart.org/images/wilhelm-leibl/die-junge-pariserin-die-kokotte-1869.jpg,Post Renaissance Art,Realism,Wilhelm Leibl,1869,0.133,0.0,0.2,0.333,0.0,0.067,0.0,0.0,0.2,0.0,0.067,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1879.jpg
57728500edc2cb3880ffb34c,Untitled,https://use2-uploads1.wikiart.org/images/ernst-wilhelm-nay/untitled-1957.jpg,Modern Art,Art Informel,Ernst Wilhelm Nay,1957,0.015,0.0,0.279,0.029,0.044,0.07400000000000001,0.029,0.029,0.235,0.07400000000000001,0.044,0.221,0.015,0.015,0.015,0.029,0.0,0.382,0.015,0.029,1880.jpg
57728aceedc2cb388012484b,Sunday Morning,https://use2-uploads1.wikiart.org/images/james-campbell-noble/sunday-morning-1879.jpg,Modern Art,Impressionism,James Campbell Noble,1879,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.154,0.0,0.077,0.154,0.077,0.231,0.154,0.0,0.077,0.0,0.0,1881.jpg
577281fdedc2cb3880f632b8,Standard Station,https://use2-uploads5.wikiart.org/images/edward-ruscha/standard-station-1966.jpg,Modern Art,Pop Art,Edward Ruscha,1966,0.0,0.083,0.5,0.0,0.0,0.083,0.0,0.0,0.25,0.083,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.25,0.16699999999999998,0.083,1882.jpg
57727fb7edc2cb3880eec8ad,Abstraction 30,https://use2-uploads3.wikiart.org/images/lawren-harris/abstraction-30-1955.jpg,Modern Art,Abstract Art,Lawren Harris,1955,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1883.jpg
57727da7edc2cb3880e86a8c,Albano. White Wall,https://use2-uploads8.wikiart.org/images/mikhail-lebedev/albano-white-wall-1837.jpg,Post Renaissance Art,Realism,Mikhail Lebedev,1837,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1884.jpg
57727e84edc2cb3880eb0f01,San Sebastian,https://use2-uploads4.wikiart.org/images/andrea-mantegna/san-sebastian-1480.jpg,Renaissance Art,Early Renaissance,Andrea Mantegna,1480,0.0,0.1,0.2,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.9,0.2,0.0,0.2,0.2,0.0,1885.jpg
57728043edc2cb3880f09b9b,Niagara Series IV,https://use2-uploads2.wikiart.org/images/larry-zox/niagara-series-iv-1980.jpg,Modern Art,Lyrical Abstraction,Larry Zox,1980,0.036000000000000004,0.024,0.253,0.024,0.012,0.096,0.024,0.036000000000000004,0.205,0.084,0.036000000000000004,0.084,0.048,0.0,0.036000000000000004,0.012,0.024,0.446,0.024,0.012,1886.jpg
5772779bedc2cb3880d4fd9d,David,https://use2-uploads2.wikiart.org/images/andrea-del-verrocchio/david-1475.jpg,Renaissance Art,Early Renaissance,Andrea del Verrocchio,1473-1475,0.1,0.2,0.1,0.7,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1887.jpg
5772842dedc2cb3880fd1d87,Stone Garden,https://use2-uploads4.wikiart.org/images/willi-baumeister/stone-garden-1939.jpg,Modern Art,Abstract Art,Willi Baumeister,1939,0.0,0.0,0.182,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.636,0.091,0.0,1888.jpg
577287aeedc2cb388007faf9,"725/78 (Farbraum, Geist und Materie)",https://use2-uploads7.wikiart.org/images/rupprecht-geiger/725-78-farbraum-geist-und-materie-1978.jpg,Modern Art,Color Field Painting,Rupprecht Geiger,1978,0.0,0.0,0.182,0.0,0.0,0.273,0.0,0.0,0.182,0.273,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.091,1889.jpg
577282ecedc2cb3880f94b88,Sombra Projectada de Claudine Bury,https://use2-uploads6.wikiart.org/images/lourdes-castro/sombra-projectada-de-claudine-bury-1964.jpg,Modern Art,Pop Art,Lourdes Castro,1964,0.0,0.0,0.071,0.071,0.0,0.14300000000000002,0.071,0.0,0.0,0.071,0.0,0.071,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.14300000000000002,0.0,0.071,0.0,0.0,1890.jpg
57728225edc2cb3880f6c13b,Interventionist Demonstration (Patriotic Holiday-Freeword Painting) 1914,https://use2-uploads3.wikiart.org/images/carlo-carra/interventionist-demonstration-patriotic-holiday-freeword-painting-1914-1914.jpg,Modern Art,Cubism,Carlo Carra,1914,0.0,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,1891.jpg
577281a6edc2cb3880f51161,The High Shore,https://use2-uploads6.wikiart.org/images/lyonel-feininger/the-high-shore-1923.jpg,Modern Art,Cubism,Lyonel Feininger,1923,0.1,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.1,1892.jpg
57726f11edc2cb3880b94cf6,The Epsom Derby,https://use2-uploads0.wikiart.org/images/theodore-gericault/the-epsom-derby-1821.jpg,Post Renaissance Art,Romanticism,Theodore Gericault,1821,0.0,0.3,0.1,0.2,0.3,0.2,0.1,0.0,0.4,0.1,0.0,0.4,0.0,0.0,0.0,0.2,0.1,0.2,0.4,0.0,1893.jpg
577281f0edc2cb3880f61d91,Untitled,https://use2-uploads8.wikiart.org/images/esteban-vicente/untitled-1959.jpg,Modern Art,Abstract Expressionism,Esteban Vicente,1959,0.0,0.182,0.182,0.0,0.0,0.182,0.091,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.091,0.0,1894.jpg
57728562edc2cb388000f44a,Daedalus and Icarus,https://use2-uploads0.wikiart.org/images/antonio-canova/daedalus-and-icarus-1779.jpg,Post Renaissance Art,Neoclassicism,Antonio Canova,1779,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.4,0.0,1895.jpg
577287b1edc2cb388007ffed,Combination,https://use2-uploads2.wikiart.org/images/johannes-jan-schoonhoven/combination-1968.jpg,Contemporary Art,Minimalism,Johannes Jan Schoonhoven,1968,0.0,0.022,0.311,0.0,0.022,0.08900000000000001,0.022,0.067,0.156,0.08900000000000001,0.0,0.08900000000000001,0.044,0.0,0.022,0.0,0.0,0.422,0.044,0.111,1896.jpg
57728400edc2cb3880fc83f3,The Artistâs Son and Sister in the Garden at Sevres,https://use2-uploads8.wikiart.org/images/marie-bracquemond/the-artist-s-son-and-sister-in-the-garden-at-sevres-1890.jpg,Modern Art,Impressionism,Marie Bracquemond,1890,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.9,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,1897.jpg
57727dafedc2cb3880e8772d,Country Concert,https://use2-uploads4.wikiart.org/images/adriaen-van-ostade/country-concert.jpg,Post Renaissance Art,Baroque,Adriaen van Ostade,1636,0.026,0.039,0.065,0.026,0.013,0.026,0.026,0.052000000000000005,0.779,0.208,0.14300000000000002,0.234,0.039,0.013,0.026,0.0,0.052000000000000005,0.091,0.091,0.013,1898.jpg
57727bdaedc2cb3880e2ccda,Mouth (Brigitte Bardots Lips),https://use2-uploads6.wikiart.org/images/gerhard-richter/mund-mouth-brigitte-bardot-s-lips-1963.jpg,Modern Art,Pop Art,Gerhard Richter,1963,0.067,0.067,0.267,0.067,0.067,0.2,0.333,0.133,0.067,0.133,0.067,0.133,0.133,0.133,0.133,0.067,0.067,0.333,0.133,0.0,1899.jpg
57728705edc2cb388006128b,Portrait of a Gentleman in Red,https://use2-uploads4.wikiart.org/images/rosalba-carriera/portrait-of-a-gentleman-in-red-1739.jpg,Post Renaissance Art,Rococo,Rosalba Carriera,1739,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1900.jpg
57727f8cedc2cb3880ee2df2,Delphic Shibboleth,https://use2-uploads1.wikiart.org/images/theodoros-stamos/delphic-shibboleth-1959.jpg,Modern Art,Color Field Painting,Theodoros Stamos,1959,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1901.jpg
57727f3eedc2cb3880ed763b,Untitled,https://use2-uploads6.wikiart.org/images/sam-francis/untitled-1984-1.jpg,Modern Art,Lyrical Abstraction,Sam Francis,1984,0.0,0.1,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,1902.jpg
577284faedc2cb3880ffa8a2,Pintura i matries,https://use2-uploads8.wikiart.org/images/modest-cuixart/pintura-i-mat-ries-1960.jpg,Modern Art,Art Informel,Modest Cuixart,1960,0.0,0.16699999999999998,0.0,0.0,0.0,0.5,0.083,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.083,0.0,0.0,0.0,0.25,0.0,0.083,1903.jpg
577278cdedc2cb3880d93786,Dream of St.Ursula,https://use2-uploads2.wikiart.org/images/vittore-carpaccio/dream-of-st-ursula-1495.jpg,Renaissance Art,High Renaissance,Vittore Carpaccio,1495,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.364,0.182,0.182,0.273,0.182,0.091,0.455,0.091,0.091,0.273,0.182,0.0,1904.jpg
5772867dedc2cb38800449fc,The Studio Wall,https://use2-uploads7.wikiart.org/images/adolph-menzel/the-studio-wall-1872(1).jpg,Post Renaissance Art,Realism,Adolph Menzel,1872,0.0,0.0,0.0,0.0,0.091,0.091,0.455,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.364,0.0,0.0,0.0,0.091,0.0,1905.jpg
5772816fedc2cb3880f465e9,Levez le doigt et tout lunivers est l,https://use2-uploads0.wikiart.org/images/jean-degottex/levez-le-doigt-et-tout-l-univers-est-l-1959.jpg,Modern Art,Lyrical Abstraction,Jean Degottex,1959,0.0,0.0,0.2,0.0,0.067,0.2,0.2,0.0,0.067,0.133,0.0,0.0,0.2,0.067,0.0,0.0,0.0,0.4,0.0,0.0,1906.jpg
57728742edc2cb388006c6a8,O Colecionador de Belas-Artes - O Colecionador do 1 dia,https://use2-uploads6.wikiart.org/images/antonio-areal/o-colecionador-de-belas-artes-o-colecionador-do-1-dia-1970.jpg,Modern Art,Pop Art,Antonio Areal,1970,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,1907.jpg
577279c7edc2cb3880dc742a,The Garden of Eden,https://use2-uploads5.wikiart.org/images/thomas-cole/the-garden-of-eden-1828.jpg,Post Renaissance Art,Romanticism,Thomas Cole,1828,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,1908.jpg
577286c8edc2cb3880056432,Still-life with Lobster and Radishes,https://use2-uploads8.wikiart.org/images/cagnaccio-di-san-pietro/still-life-with-lobster-and-radishes-1938.jpg,Modern Art,Magic Realism,Cagnaccio di San Pietro,1938,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.091,0.545,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.0,1909.jpg
57727da7edc2cb3880e86b1c,Landscape,https://use2-uploads0.wikiart.org/images/mikhail-lebedev/landscape-1833.jpg,Post Renaissance Art,Realism,Mikhail Lebedev,1833,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,1910.jpg
5772701dedc2cb3880bcf52e,The Battle of San Romano,https://use2-uploads4.wikiart.org/images/paolo-uccello/the-battle-of-san-romano-1440.jpg,Renaissance Art,Early Renaissance,Paolo Uccello,1438-1440,0.0,0.545,0.091,0.182,0.455,0.273,0.182,0.091,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.182,0.182,0.0,1911.jpg
57727f73edc2cb3880ee0603,Number 2,https://use2-uploads5.wikiart.org/images/bradley-walker-tomlin/number-2-1950.jpg,Modern Art,Abstract Expressionism,Bradley Walker Tomlin,1950,0.0,0.1,0.6,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.0,1912.jpg
57727bc5edc2cb3880e25808,"Painting, Smoking, Eating",https://use2-uploads4.wikiart.org/images/philip-guston/joys-eating.jpg,Modern Art,Neo-Expressionism,Philip Guston,1972,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.5,0.0,0.0,1913.jpg
57727593edc2cb3880ceb255,"In Bed, The Kiss",https://use2-uploads7.wikiart.org/images/henri-de-toulouse-lautrec/in-bed-the-kiss-1892.jpg,Modern Art,Post-Impressionism,Henri de Toulouse-Lautrec,1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.jpg
577283f7edc2cb3880fc75a1,Double Captain Shit and the Legend of the Black Stars,https://use2-uploads4.wikiart.org/images/chris-ofili/double-captain-shit-and-the-legend-of-the-black-stars-1997.jpg,Modern Art,Neo-Expressionism,Chris Ofili,1997,0.0,0.182,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.364,0.0,0.0,1915.jpg
57727d11edc2cb3880e68dec,The cafe,https://use2-uploads5.wikiart.org/images/federico-zandomeneghi/the-cafe-1884.jpg,Modern Art,Impressionism,Federico Zandomeneghi,1884,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.8,0.2,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.0,1916.jpg
